0.299974	0.0837209	0.00127714	0.000140485	0.554822	0.204917	0.284719	0.0754717	0.075547281	0.848296948
0.135293	0.0139535	0.0191571	0.00606641	0.173052	0.242077	0.180009	0.0943396	0.133686637	0.801041829
0.0897538	0.0418605	0.00766284	0.00153257	0.383091	0.48488	0.189745	0.08	0.088070426	0.820686819
0	0	0.037037	0.037037	0	0.192956	0.186493	0.0634921	0.118516324	0.794673154
0.293884	0.0744186	0.00255428	0.00037037	0.520476	0.63127	0.150443	0.0909091	0.109949465	0.840689696
0.169447	0.0372093	0.00893997	0.00454662	0.397622	0.484965	0.257858	0.0784753	0.209472412	0.601420959
0.144559	0.0325581	0.0127714	0.00303959	0.313078	0	0.204722	0.0690909	0.185143131	0.667891661
0.189039	0.0744186	0.0063857	0.000753512	0.495376	0.401913	0.26271	0.0666667	0.047753569	0.886921895
0.22637	0.0232558	0.0153257	0.00446999	0.266843	0.419434	0.359833	0.0434783	0.069146407	0.849097662
0.105904	0.0139535	0.0102171	0.0083014	0.260238	0	0.118346	0.115385	0.297681345	0.522973399
0.00767805	0.00465116	0.0510856	0.0255428	0.0211361	0.526427	0.833573	0.00257666	0.08242355	0.887059877
0.324596	0.0511628	0.00766284	0.00127714	0.431968	0.893075	0.121068	0.222222	0.13498881	0.776213837
0.108552	0.0232558	0.0102171	0.00383142	0.277411	0.430733	0.204708	0.0833333	0.142476303	0.751571225
0.261583	0.055814	0.00383142	0.000587484	0.463672	0.518732	0.117837	0.0310078	0.103631413	0.809967718
0.14403	0.0604651	0.00766284	0.00136654	0.454425	0.593904	0.320531	0.105263	0.104854415	0.79234538
0.519989	0.106977	0.0102171	0.00159642	0.557464	0.554651	0.165771	0.111111	0.095709182	0.788121116
0.148531	0.00465116	0.0395913	0.0223499	0.0752972	0.0449001	0.133224	0.0677966	0.149501249	0.748622514
0.307122	0.0465116	0.0855683	0.0217114	0.334214	0.140572	0.215706	0.0482798	0.103580234	0.682704087
0.258406	0.0465116	0.0102171	0.00197957	0.356671	0.292145	0.225112	0.08	0.085517871	0.821013854
0.0759862	0.0139535	0.0140485	0.00670498	0.199472	0.464087	0.0928291	0.0612245	0.128228673	0.782056556
0.209161	0.0465116	0.00383142	0.00127714	0.439894	0.761558	0.141268	0.0738255	0.17427384	0.753298154
0.173418	0.0418605	0.0434227	0.00498084	0.22325	0.543029	0.174561	0.1	0.115691597	0.767398751
0.0405083	0.00930233	0.0204342	0.00724138	0.0990753	0.0717368	0.16293	0.0784314	0.139909163	0.788180243
0.146677	0.0139535	0.0166028	0.00670498	0.203435	0.269487	0.195209	0.08	0.140294234	0.773573921
0.228753	0.0232558	0.0280971	0.00596424	0.204756	0.856668	0.158729	0.0641026	0.089340268	0.78322375
0.106698	0.0186047	0.00893997	0.00383142	0.273448	0.142522	0.0955689	0.0555556	0.085036532	0.827276268
0.211014	0.0697674	0.00255428	0.000319285	0.51255	0	0.101314	0.0555556	0.097872235	0.84592599
0.140588	0.0372093	0.0063857	0.00155811	0.360634	0.0717368	0.183905	0.108696	0.126271228	0.760902699
0.233254	0.0139535	0.037037	0.0127714	0.15852	0.348849	0.21481	0.0614035	0.106375889	0.766269132
0.235107	0.0325581	0.0127714	0.00319285	0.318362	0.700511	0.153821	0.0833333	0.124254189	0.780939569
0.289118	0.0139535	0.0166028	0.00478927	0.157199	0.212303	0.108844	0.0714286	0.265091045	0.628967253
0.200953	0.0372093	0.0153257	0.00326948	0.354029	0	0.168208	0.0952381	0.077294999	0.824993339
0.180567	0.0232558	0.00510856	0.00191571	0.294584	0.534788	0.218317	0.142857	0.045566746	0.875158824
0.205984	0.0372093	0.00510856	0.00127714	0.38177	0.201154	0.34845	0	0.056191855	0.862684132
0.0717501	0.0186047	0.0191571	0.00664112	0.254954	0.338173	0.175168	0.0857143	0.157278767	0.729946367
0.0561292	0.055814	0.00255428	0.000689655	0.472919	0	0.205556	0.0792683	0.092096169	0.824320534
0.0680434	0.00930233	0.0217114	0.00851852	0.128137	0.746051	0.129213	0.0550239	0.187959338	0.773543435
0.272703	0.0930233	0.0063857	0.000906769	0.529723	0.618621	0.128008	0.166667	0.159590574	0.747340358
0.114906	0.0465116	0.00255428	0.00104725	0.437252	0.794726	0.34909	0.0726073	0.113275079	0.795260216
0.248875	0.0418605	0.0102171	0.00446999	0.396301	0.462266	0.134572	0.0337972	0.265841671	0.486074902
0.0688377	0.0139535	0.0178799	0.00670498	0.200793	0.575093	0.117078	0.0634146	0.191251975	0.663044254
0.211808	0.027907	0.0063857	0.00273308	0.344782	0.232307	0.155844	0.115385	0.344492765	0.547652773
0.307387	0.0883721	0.00127714	0.000191571	0.562748	0.442797	0.166169	0.0496689	0.152242599	0.733053215
0.319566	0.0325581	0.0140485	0.00240102	0.299868	0.495072	0.223937	0.0714286	0.197586115	0.670681084
0.141117	0.0604651	0.0102171	0.00182631	0.426684	0.369897	0.288264	0.0625	0.112369029	0.778974531
0.0601006	0.0232558	0.0127714	0.00446999	0.285337	0	0.197767	0.0645161	0.251936326	0.618461535
0.0492454	0.0186047	0.0127714	0.00408685	0.248349	0.478495	0.266055	0.1	0.127959734	0.766055756
0.249934	0.00930233	0.0153257	0.00893997	0.182299	0.124526	0.136596	0.0888889	0.205451471	0.674914728
0.057453	0.0465116	0.00383142	0.000932312	0.425363	0.754567	0.134268	0.142857	0.250735325	0.684264409
0.227429	0.0930233	0.00255428	0.000306513	0.566711	0.0589112	0.283087	0.0289855	0.058427133	0.859256025
0.0420969	0.0651163	0.00383142	0.000676884	0.490092	0.324537	0.0795868	0.108696	0.219769558	0.69832955
0.235107	0.0139535	0.0306513	0.0108557	0.180978	0.331453	0.220582	0.166667	0.107769238	0.798836613
0.133439	0.0139535	0.00766284	0.00446999	0.254954	0.359532	0.182722	0.0666667	0.191323284	0.715481754
0.174742	0.0511628	0.00383142	0.000855683	0.451783	0.661874	0.245295	0.0876623	0.195584024	0.702662216
0.0661901	0.027907	0.00510856	0.00273308	0.351387	0.75469	0.224818	0.0740741	0.213656111	0.656451462
0.221075	0.209302	0.0063857	0.000855683	0.702774	0.69496	0.252729	0.0025828	0.219073778	0.777621407
0.203601	0.0604651	0.00893997	0.00237548	0.470277	0.732201	0.206246	0.0736842	0.156756023	0.713682571
0.252581	0.0976744	0.0140485	0.00249042	0.511229	0.816057	0.122732	0.0714286	0.148647314	0.701730455
0.176595	0.0418605	0.0293742	0.00408685	0.282695	0.478069	0.269541	0.0625	0.070963101	0.834347689
0.291236	0.0232558	0.0268199	0.00724138	0.22325	0.16757	0.160161	0.0769231	0.17071485	0.721001316
0.113582	0.0372093	0.0140485	0.00283525	0.331572	0.310325	0.181801	0.0808824	0.148562197	0.735897737
0.163622	0.0465116	0.0102171	0.00243934	0.388375	0.112432	0.149558	0.0588235	0.124827212	0.759181658
0.169976	0.144186	0.0140485	0.00167305	0.601057	0.127142	0.148244	0.0793651	0.072053392	0.806173439
0.124437	0.0372093	0.00510856	0.00155811	0.388375	0.724564	0.0731432	0.0679012	0.157076915	0.737122832
0.294149	0.111628	0.00766284	0.00260536	0.574637	0.407116	0.143928	0.0591542	0.185923469	0.564644663
0.0976966	0.0186047	0.0166028	0.0063857	0.239102	0.0528118	0.180212	0.0533088	0.136700237	0.742131841
0.0555997	0.0511628	0.00383142	0.000855683	0.446499	0.202305	0.165132	0.0507614	0.038346663	0.876299541
0.153826	0.00930233	0.0268199	0.0110728	0.124174	0.199715	0.0774368	0.0591716	0.174344256	0.73381069
0.0897538	0.0325581	0.0063857	0.00159642	0.357992	0.31032	0.213805	0.0491071	0.038007943	0.878737136
0.279852	0.0186047	0.0204342	0.0045977	0.171731	0.379385	0.154586	0.0759076	0.206236263	0.658868376
0.103521	0.027907	0.0102171	0.00346105	0.336856	0.326446	0.139244	0.2	0.244915087	0.651007404
0.273762	0.0418605	0.0114943	0.00280971	0.350066	0.433819	0.378953	0.111111	0.110487325	0.82344101
0.322478	0.130233	0.0102171	0.00197957	0.5786	0.691669	0.148893	0.0560166	0.199759964	0.594713897
0.166005	0.0465116	0.0242656	0.00556833	0.377807	0.450597	0.155938	0.0652174	0.192296235	0.624785948
0.174212	0.0232558	0.0178799	0.00596424	0.265522	0.450008	0.17191	0.0571429	0.172394817	0.71876049
0.125496	0.0139535	0.0242656	0.00606641	0.101717	0.403699	0.0904724	0.0590551	0.124478415	0.797630754
0.110405	0.0325581	0.0229885	0.00591315	0.313078	0	0.103594	0.0819672	0.214142312	0.562968861
0.138999	0.0232558	0.00893997	0.00297573	0.301189	0.460112	0.188773	0.0594796	0.146647907	0.76462248
0.539317	0.102326	0.00255428	0.000280971	0.583884	0.799523	0.316161	0.0759076	0.088268379	0.825626247
0.154355	0.0186047	0.0153257	0.0063857	0.244386	0.208694	0.177668	0.133333	0.100653304	0.806502147
0.296267	0.0418605	0.00383142	0.00140485	0.420079	0.479494	0.180028	0.102564	0.114207196	0.823065705
0.0333598	0.0139535	0.0166028	0.00510856	0.174373	0	0.246489	0.125	0.086640995	0.834562564
0.267143	0.0372093	0.0229885	0.00355045	0.286658	0.699063	0.187691	0.25	0.109537624	0.788165817
0.0826052	0.027907	0.00510856	0.00237548	0.352708	0.377334	0.144844	0.0517241	0.091454384	0.825251896
0.317448	0.0604651	0.00510856	0.00209451	0.475561	0.810953	0.131633	0.0787402	0.142476303	0.737224133
0.207043	0.027907	0.00510856	0.00237548	0.327609	0.142522	0.0704043	0.166667	0.301959913	0.598869547
0.181096	0.0651163	0.00383142	0.000510856	0.48745	0.24752	0.135426	0.0645161	0.05996107	0.853670955
0.144294	0.0976744	0.0102171	0.00203065	0.532365	0.617682	0.183262	0.0535714	0.11877529	0.774355716
0.231136	0.181395	0.00127714	8.93997E-05	0.698811	0	0.240415	0.0490798	0.021731144	0.910436923
0.318242	0.116279	0.00383142	0.000446999	0.602378	0.731748	0.172625	0.1	0.079581359	0.852306469
0.143235	0.0186047	0.0178799	0.00740741	0.231176	0.491775	0.255107	0.0952381	0.091699772	0.811342992
0.261583	0.0697674	0.00127714	0.000242656	0.519155	0.664482	0.3095	0	0.226077264	0.774722532
0.265025	0.027907	0.00766284	0.00310345	0.331572	0.560983	0.138799	0.0909091	0.06532838	0.845752058
0.263437	0.0418605	0.00510856	0.00102171	0.401585	0.153887	0.257609	0.0652174	0.055122213	0.866361685
0.466773	0.0837209	0.00383142	0.000676884	0.535007	0.816365	0.48015	0.0857143	0.114923803	0.810642982
0.120466	0.027907	0.00766284	0.00255428	0.309115	0.311422	0.227176	0.0952381	0.057057756	0.867291012
0.356897	0.0372093	0.00766284	0.00183908	0.360634	0.543099	0.164888	0.125	0.09055005	0.845651989
0.114906	0.0139535	0.0127714	0.00574713	0.220608	0.655555	0.0950063	0.0699301	0.24107784	0.68901592
0.124173	0.0372093	0.0229885	0.00624521	0.334214	0.254543	0.144256	0.0244461	0.117168172	0.750243408
0.24305	0.055814	0.00766284	0.00137931	0.439894	0.820954	0.113445	0.25	0.115022161	0.783432484
0.218692	0.130233	0.00510856	0.000485313	0.61823	0.495974	0.326529	0.0697674	0.06048825	0.852373557
0.154091	0.0372093	0.0204342	0.00355045	0.294584	0.652353	0.160492	0.0589971	0.16861961	0.685422097
0.198041	0.0465116	0.0166028	0.00440613	0.385733	0.819166	0.167453	0.0615385	0.114643784	0.764531585
0.301562	0.0325581	0.00893997	0.00208174	0.32893	0.739919	0.216068	0.0725806	0.145685229	0.758027893
0.189304	0.0697674	0.0268199	0.00598978	0.437252	0.541328	0.256816	0.0339623	0.124598003	0.694083489
0.00397141	0.0232558	0.0102171	0.00510856	0.313078	0.162818	0.0750099	0.0661157	0.068884939	0.834923526
0.22637	0.055814	0.00255428	0.000587484	0.467635	0.473303	0.141199	0.0769231	0.197196932	0.743114694
0.0685729	0.027907	0.00510856	0.00200511	0.351387	0.126056	0.168065	0.0289429	0.159055753	0.76875327
0.321949	0.269767	0.00383142	0.000344828	0.756935	0.0255886	0.0512708	0.0480769	0.16408307	0.668841285
0.389992	0.0697674	0.00127714	0.000395913	0.517834	0.0691814	0.296869	0.0714286	0.055529696	0.866642127
0.0267408	0.00930233	0.0140485	0.00808429	0.159841	0.44342	0.381744	0.0423077	0.09594688	0.826226152
0.113582	0.0325581	0.00766284	0.00191571	0.348745	0.272756	0.187659	0.0816327	0.120334716	0.79417522
0.183214	0.0976744	0	0	0.589168	0.395636	0.300428	0.0787037	0.273167098	0.735715628
0.0240932	0.00930233	0.0280971	0.0102171	0.0990753	0.418593	0.167752	0.0625	0.185975075	0.686122793
0.0886947	0.0139535	0.0166028	0.00510856	0.166446	0	0.0814798	0.0892857	0.119532484	0.802981191
0.173153	0.0651163	0.00893997	0.00111111	0.46103	0.590623	0.114948	0.0851064	0.222126425	0.719502988
0.241197	0.111628	0.00766284	0.00214559	0.5786	0.459867	0.108474	0.0789474	0.254070288	0.458750373
0.290972	0.162791	0.0063857	0.000957854	0.648613	0.0801347	0.267875	0.0806452	0.041980898	0.894245384
0.0712205	0.0325581	0.0102171	0.00191571	0.319683	0.633587	0.181708	0.0909091	0.228475513	0.669765256
0.229018	0.0651163	0.00383142	0.000600255	0.480845	0.81991	0.342551	0.0652174	0.072171657	0.834670902
0.146677	0.0232558	0.0140485	0.00319285	0.254954	0.534134	0.154814	0.0505051	0.094036805	0.824233826
0.260259	0.0744186	0.00127714	0.000229885	0.531044	0.0717368	0.244505	0.0552995	0.053749506	0.861747904
0.299179	0.0604651	0.00255428	0.00109834	0.48745	0.73509	0.16102	0.5	0.192955174	0.674692895
0.102727	0.0325581	0.0114943	0.00272031	0.330251	0.0606894	0.163723	0.0487515	0.154413507	0.720458083
0.120466	0.0325581	0.00766284	0.00303959	0.346103	0.31675	0.239041	0.0869565	0.067007124	0.842101075
0.23246	0.0186047	0.0229885	0.00791826	0.227213	0.501922	0.105888	0.0689655	0.134275715	0.748794642
0.196452	0.0325581	0.0063857	0.00176245	0.339498	0.797574	0.193268	0.0759076	0.171018853	0.753344985
0.244903	0.0604651	0.0102171	0.00118774	0.429326	0.564645	0.176817	0.0810811	0.189302849	0.670353548
0	0	0.0357599	0.0357599	0	0	0.1788	0.0331492	0.193929768	0.688267678
0.142706	0.027907	0.00766284	0.00328225	0.339498	0.540684	0.123343	0	0.163141785	0.774870408
0.285147	0.0976744	0.00893997	0.00121328	0.535007	0.758194	0.209611	0.113636	0.12770032	0.764420563
0.27032	0.0883721	0.0063857	0.000574713	0.531044	0.675195	0.213291	0.104167	0.076527347	0.817346957
0.184008	0.148837	0.0063857	0.000893997	0.620872	0.723978	0.161071	0.102564	0.124769909	0.732142066
0.295208	0.0651163	0.0178799	0.00417625	0.43461	0.344408	0.212538	0.121951	0.065863201	0.847768601
0.293355	0.0697674	0.00127714	0.000395913	0.517834	0	0.0258452	0.0425	0.108858986	0.801594061
0.205454	0.00930233	0.0127714	0.00766284	0.161162	0.334193	0.172057	0.0892857	0.1551592	0.766545996
0.232724	0.027907	0.0153257	0.0062069	0.335535	0.0414362	0.174435	0.0769231	0.130110199	0.730652048
0.255759	0.0465116	0.00510856	0.000932312	0.420079	0.685645	0.317023	0.0804598	0.085053421	0.84091285
0.438178	0.176744	0.00510856	0.000587484	0.667107	0.253253	0.192264	0.0661157	0.057805701	0.854446357
0.33704	0.427907	0.00510856	0.000408685	0.842801	0.0170639	0.0385473	0.0222841	0.122727061	0.779883997
0.115436	0.0651163	0.00127714	0.000344828	0.505945	0.491182	0.259611	0.2	0.06444874	0.869562753
0.234578	0.0232558	0.0102171	0.00383142	0.297226	0.637505	0.13737	0	0.209061513	0.660564514
0.418586	0.0372093	0.0561941	0.0131928	0.281374	0.2341	0.168001	0.0503876	0.171671236	0.570592374
0.362986	0.00930233	0.0306513	0.0140485	0.134742	0.148635	0.267018	0.0462963	0.046743352	0.875977692
0.391845	0.181395	0.00255428	0.000446999	0.685601	0.808555	0.174061	0.0692641	0.085250461	0.809138234
0.13238	0.0232558	0.0063857	0.00277139	0.298547	0.40679	0.0780458	0.0985915	0.203277002	0.708482461
0.322478	0.44186	0.0102171	0.000689655	0.837517	0	0.0672812	0.0450237	0.11110255	0.782496835
0.10511	0.027907	0.00766284	0.00292465	0.344782	0.688635	0.206478	0	0.078995381	0.829600979
0.226635	0.027907	0.0140485	0.00273308	0.270806	0.681735	0.181258	0.113636	0.227804556	0.67798456
0.137146	0.0232558	0.0204342	0.00383142	0.200793	0.519303	0.102099	0.0714286	0.157852406	0.748326065
0.172094	0.0604651	0.0063857	0.000906769	0.46103	0.742336	0.282209	0.25	0.059311644	0.865238273
0.0722796	0.0139535	0.0140485	0.00606641	0.186262	0.562333	0.181011	0.133333	0.073275122	0.834697879
0.265819	0.12093	0.0114943	0.00113665	0.570674	0.279048	0.201241	0.142857	0.103465833	0.767572432
0.314535	0.12093	0.0063857	0.000523627	0.59181	0.204051	0.194221	0.0677966	0.220841648	0.626424561
0.158062	0.0186047	0.0153257	0.00408685	0.204756	0.645944	0.203343	0.0571429	0.120166629	0.805405591
0.237225	0.0511628	0.00766284	0.0016986	0.428005	0.360384	0.150158	0.0735294	0.100760269	0.784962508
0.106434	0.0883721	0.00383142	0.000510856	0.546896	0.847034	0.368592	0.142857	0.097207529	0.824493312
0.18242	0.00465116	0.0664112	0.0332056	0.0171731	0.435811	0.173073	0.0641975	0.16541418	0.654205635
0.0720148	0.00465116	0.0268199	0.01341	0.0343461	0.169928	0.154288	0.0652174	0.127268786	0.781941554
0.139793	0.055814	0.00255428	0.000587484	0.472919	0.7095	0.309013	0.121212	0.059719797	0.852730515
0.234313	0.0465116	0.00383142	0.00104725	0.429326	0.221471	0.182539	0.084507	0.059365126	0.855061751
0.149854	0.0837209	0.00127714	0.000140485	0.554822	0.574467	0.32758	0.0789474	0.174259949	0.792914334
0.211279	0.0186047	0.0217114	0.00510856	0.180978	0.120776	0.131159	0.0572917	0.176490916	0.686863683
0.0714853	0.00465116	0.0153257	0.0102171	0.112285	0.334952	0.156489	0.108108	0.156203375	0.7618575
0.287265	0.027907	0.0063857	0.00255428	0.334214	0	0.236248	0.0709677	0.069740653	0.83503522
0.113847	0.0511628	0.0102171	0.00127714	0.400264	0.0625905	0.384159	0.0784314	0.067735074	0.861829078
0.295737	0.0883721	0.00510856	0.00063857	0.535007	0.717233	0.221641	0.102041	0.116804897	0.787925618
0.0918719	0.0186047	0.0140485	0.00280971	0.173052	0.363612	0.273453	0.0714286	0.168548825	0.814003943
0.328303	0.144186	0.0114943	0.00180077	0.610304	0.13496	0.184097	0.0757576	0.127015116	0.691422315
0.182155	0.0511628	0.00383142	0.000957854	0.449141	0.721195	0.173729	0.0444444	0.091744715	0.814776084
0.106698	0.0697674	0.0127714	0.00208174	0.475561	0.460683	0.183725	0.0909091	0.108171359	0.784260142
0.197246	0.0372093	0.00383142	0.00199234	0.393659	0.533876	0.0745474	0	0.17930919	0.715793385
0.0611597	0.00930233	0.0178799	0.0063857	0.10568	0.391876	0.219278	0.5	0.151033439	0.767156763
0.11067	0.00930233	0.0332056	0.0161814	0.138705	0.530768	0.132126	0.0731707	0.241953002	0.534055202
0.18242	0.0372093	0.00383142	0.0016986	0.391017	0.528383	0.273774	0.119048	0.086549312	0.828177765
0.263966	0.0604651	0.00383142	0.00037037	0.476882	0.755669	0.265832	0.222222	0.049417457	0.870377391
0.32645	0.186047	0.00255428	0.000153257	0.698811	0.0378468	0.0471708	0.0391459	0.156079358	0.726659777
0.166799	0.0325581	0.0102171	0.00319285	0.363276	0.55955	0.157077	0.0467005	0.158177119	0.731688416
0.283823	0.0604651	0.00383142	0.00063857	0.47424	0.559137	0.0967475	0.09375	0.268082826	0.661726079
0.146412	0.027907	0.00510856	0.00237548	0.332893	0.616069	0.0747975	0.0634146	0.168629048	0.73563021
0.108817	0.0372093	0.0166028	0.00269476	0.314399	0.300917	0.168315	0.0580645	0.346701506	0.527846987
0.300238	0.0465116	0.0063857	0.00150702	0.412153	0.103653	0.218635	0.0636943	0.065863201	0.850390199
0.12682	0.0976744	0.0102171	0.000753512	0.529723	0.829223	0.235518	0.0853659	0.069587847	0.827175333
0.240138	0.0930233	0.0153257	0.00249042	0.471598	0.688495	0.27803	0.0980392	0.155726061	0.688520822
0.239079	0.125581	0.00893997	0.00164751	0.585205	0.160703	0.234803	0.0666667	0.063657065	0.860712927
0.166534	0.0232558	0.00510856	0.00297573	0.319683	0.442338	0.133374	0.0555556	0.100920715	0.806446209
0.14959	0.0744186	0.0229885	0.00367816	0.455746	0.873583	0.274837	0.0673575	0.178017587	0.66179974
0.302886	0.00930233	0.0191571	0.00766284	0.126816	0.614178	0.18628	0.0851064	0.205890788	0.74151944
0.263172	0.055814	0.0114943	0.00255428	0.4214	0.720158	0.251339	0.0775862	0.150128357	0.665149196
0.213926	0.0651163	0.00766284	0.00195402	0.46103	0.590668	0.213089	0.0697674	0.210961534	0.637708033
0.0413026	0.00465116	0.0204342	0.0127714	0.101717	0	0.252973	0.0552486	0.166105666	0.699632071
