user_ID user_no label
1008174448 368 0
1008195488 369 0
1008220268 370 0
1008265228 371 0
1008269468 372 0
1008302728 373 0
1008318998 374 0
1008384498 375 0
1008391988 376 0
1008394268 377 0
1008404218 378 0
1008417498 379 0
1008421388 380 0
1008425178 381 -10
1008428268 382 0
1008429168 383 0
1008444668 384 0
1008471088 385 0
1008471458 386 -10
1008494768 387 -10
1008495408 388 0
1008510328 389 0
1008513518 390 0
1008519808 391 0
1008524668 392 0
1008525398 393 0
1008550108 394 0
1008550718 395 0
1008591448 396 0
1008610488 397 0
1008612428 398 0
1008614778 399 0
1008674008 400 -10
1008693998 401 0
1008746558 402 0
1008759388 403 0
1008762088 404 0
1008767598 405 0
1008788328 406 0
1008790608 407 0
1008826218 408 0
1008833868 409 0
1008873378 410 0
1008892788 411 0
1008892948 412 0
1008915068 413 0
1008936018 414 0
1008938198 415 0
1008944308 416 0
1008944538 417 0
1008963318 418 0
1008988828 419 0
1008989718 420 0
1008992148 421 0
1009002118 422 0
1009002988 423 0
1009028258 424 0
1009056908 425 0
1009059488 426 0
1009061228 427 0
1009071208 428 0
1009072948 429 -10
1009073208 430 0
1009084948 431 0
1009174868 432 0
1009192118 433 0
1009247508 434 0
1009257558 435 0
1009260708 436 0
1009316988 437 0
1009323108 438 0
1009352098 439 0
1009353688 440 0
1009373248 441 0
1009406038 442 0
1009408468 443 0
1009454808 444 -10
1009465528 445 0
1009472378 446 0
1009486248 447 0
1009486918 448 -10
1009493608 449 0
1009512348 450 0
1009524718 451 -10
1009554348 452 0
1009559348 453 0
1009570388 454 0
1009587048 455 0
1009597888 456 0
1009650548 457 0
1009662068 458 0
1009663178 459 0
1009669448 460 0
1009705388 461 0
1009740048 462 0
1009751718 463 -10
1009760528 464 0
1009772198 465 0
1009779788 466 -10
1009855328 467 0
1009860628 468 0
1009879728 469 0
1009888918 470 0
1009897048 471 0
1009906568 472 0
1009907608 473 0
1009976908 474 0
1010008308 475 0
1010026328 476 0
1010070608 477 0
1010078018 478 0
1010086068 479 0
1010092358 480 0
1010096408 481 0
1010158008 482 0
1010185388 483 0
1010195838 484 0
1010267448 485 0
1010296658 486 0
1010299238 487 0
1010319788 488 0
1010340178 489 0
1010381588 490 0
1010404128 491 0
1010418308 492 0
1010438148 493 0
1010470378 494 0
1010474168 495 0
1010479148 496 0
1010483588 497 0
1010558598 498 0
1010588538 499 0
1010611848 500 0
1010619078 501 0
1010663578 502 0
1010699918 503 0
1010743088 504 0
1010743388 505 -10
1010747658 506 0
1010774428 507 0
1010803348 508 0
1010806668 509 0
1010809148 510 0
1010810488 511 -10
1010825358 512 0
1010839888 513 0
1010855068 514 0
1010886758 515 0
1010894798 516 0
1010904678 517 0
1010906498 518 0
1010916648 519 0
1010955178 520 0
1010974348 521 0
1010988508 522 -10
1011005228 523 0
1011009808 524 0
1011021578 525 0
1011051888 526 0
1011066518 527 0
1011076028 528 0
1011081248 529 0
1011096018 530 0
1011145648 531 0
1011184888 532 0
1011207808 533 0
1011254328 534 0
1011278988 535 0
1011319168 536 0
1011328688 537 0
1011337918 538 0
1011339938 539 0
1011340648 540 0
1011373558 541 0
1011378588 542 0
1011379068 543 0
1011380768 544 -10
1011403518 545 0
1011415378 546 0
1011434588 547 0
1011439008 548 0
1011471098 549 0
1011499688 550 0
1011516118 551 0
1011595588 552 0
1011600878 553 0
1011650178 554 0
1011669988 555 0
1011678648 556 0
1011693128 557 0
1011704348 558 0
1011717148 559 0
1011733828 560 0
1011758878 561 0
1011798548 562 0
1011804768 563 0
1011805968 564 0
1011831688 565 0
1011833638 566 0
1011836708 567 0
1011880088 568 0
1011887588 569 0
1011890988 570 0
1011997438 571 0
1012012488 572 -10
1012022458 573 0
1012103148 574 -10
1012119628 575 0
1012151608 576 0
1012155668 577 0
1012187938 578 0
1012190118 579 0
1012210638 580 0
1012212368 581 0
1012213638 582 0
1012220058 583 0
1012237588 584 0
1012264758 585 0
1012275408 586 0
1012282308 587 0
1012312148 588 0
1012332128 589 0
1012361248 590 0
1012388068 591 0
1012413128 592 0
1012415898 593 0
1012443628 594 0
1012465188 595 0
1012485528 596 0
1012486738 597 0
1012537148 598 0
1012592828 599 0
1012613218 600 0
1012680288 601 0
1012724488 602 0
1012729768 603 0
1012732248 604 0
1012798568 605 0
1012804488 606 0
1012873838 607 0
1012903588 608 0
1012912548 609 0
1012927828 610 0
1012958438 611 0
1012988908 612 0
1012991648 613 0
1012998218 614 0
1013007208 615 0
1013035158 616 0
1013075648 617 0
1013100728 618 0
1013102168 619 0
1013257348 620 0
1013259108 621 0
1013275748 622 0
1013278428 623 0
1013335128 624 0
1013410368 625 0
1013410508 626 0
1013461588 627 -10
1013482888 628 0
1013528908 629 0
1013564288 630 0
1013571588 631 0
1013584408 632 0
1013603308 633 0
1013663688 634 0
1013671928 635 0
1013672608 636 0
1013674488 637 0
1013678028 638 0
1013678608 639 0
1013684968 640 0
1013687128 641 0
1013695548 642 0
1013761198 643 0
1013785228 644 0
1013806108 645 0
1013818408 646 0
1013824648 647 0
1013836548 648 0
1013868858 649 0
1013869738 650 0
1013875078 651 0
1013896078 652 0
1013908868 653 0
1013958838 654 0
1013972268 655 0
1013976768 656 0
1013992568 657 -10
1013996478 658 0
1014007378 659 -10
1014020478 660 0
1014044768 661 0
1014089818 662 0
1014098568 663 -10
1014133368 664 0
1014165308 665 0
1014173818 666 0
1014248588 667 0
1014255708 668 0
1014300528 669 0
1014322758 670 0
1014326448 671 0
1014344708 672 0
1014373808 673 0
1014377488 674 0
1014382348 675 0
1014388568 676 0
1014396568 677 0
1014396738 678 0
1014400078 679 0
1014414648 680 0
1014443388 681 0
1014457348 682 0
1014476268 683 0
1014563208 684 0
1014589688 685 0
1014654748 686 0
1014675608 687 0
1014700848 688 0
1014707248 689 0
1014709018 690 0
1014744118 691 0
1014781738 692 -10
1014789008 693 0
1014856408 694 0
1014871828 695 0
1014872238 696 0
1014908578 697 0
1014910768 698 0
1014913038 699 0
1014918348 700 0
1014924698 701 0
1014945708 702 0
1014954068 703 0
1014960138 704 0
1014986508 705 0
1014987138 706 0
1014987828 707 0
1015016968 708 0
1015023078 709 0
1015029948 710 0
1015043838 711 0
1015058048 712 0
1015064158 713 0
1015067148 714 0
1015079698 715 0
1015082588 716 -10
1015083288 717 0
1015128388 718 0
1015129688 719 -10
1015136428 720 0
1015148878 721 0
1015156028 722 0
1015196568 723 0
1015205818 724 0
1015241418 725 0
1015242308 726 0
1015242818 727 0
1015259118 728 0
1015273878 729 0
1015328948 730 0
1015369798 731 0
1015397188 732 0
1015401678 733 0
1015409438 734 -10
1015414258 735 0
1015430808 736 0
1015457508 737 0
1015501998 738 0
1015546368 739 0
1015571068 740 0
1015593718 741 0
1015613518 742 0
1015637578 743 0
1015638348 744 0
1015638668 745 0
1015656488 746 0
1015663008 747 0
1015723278 748 0
1015725928 749 -10
1015732438 750 0
1015737588 751 0
1015768368 752 0
1015771588 753 0
1015817238 754 0
1015872958 755 0
1015894408 756 0
1015909468 757 0
1015940508 758 0
1015941588 759 0
1015942908 760 0
1015966218 761 0
1015988078 762 0
1016022838 763 0
1016032658 764 0
1016062348 765 0
1016062728 766 0
1016094938 767 0
1016129888 768 1
1016144798 769 0
1016147408 770 0
1016166838 771 0
1016169588 772 0
1016209748 773 0
1016234888 774 0
1016250108 775 -10
1016268268 776 0
1016283108 777 0
1016285308 778 0
1016296068 779 0
1016375728 780 0
1016383188 781 0
1016413828 782 0
1016430728 783 0
1016447688 784 1
1016457378 785 0
1016483878 786 0
1016523088 787 -10
1016525848 788 0
1016538498 789 0
1016556468 790 0
1016626558 791 0
1016648768 792 0
1016657168 793 0
1016695748 794 0
1016711048 795 0
1016727228 796 0
1016742198 797 0
1016773448 798 0
1016859628 799 0
1016881048 800 0
1016889158 801 0
1016935698 802 0
1016948548 803 0
1016952928 804 0
1016976258 805 0
1017004208 806 0
1017008178 807 1
1017063348 808 0
1017100948 809 0
1017128968 810 0
1017145108 811 0
1017158048 812 0
1017176398 813 0
1017179458 814 0
1017297568 815 0
1017309548 816 1
1017317628 817 0
1017322928 818 1
1017325288 819 0
1017346288 820 0
1017359468 821 0
1017441828 822 0
1017450098 823 0
1017457058 824 0
1017507408 825 0
1017537808 826 0
1017548998 827 0
1017550258 828 0
1017552058 829 0
1017569508 830 0
1017600048 831 0
1017626388 832 0
1017653918 833 0
1017666448 834 0
1017666758 835 0
1017681248 836 0
1017710968 837 0
1017745428 838 0
1017758148 839 0
1017774588 840 0
1017808618 841 0
1017809078 842 0
1017810918 843 0
1017817338 844 0
1017832148 845 0
1017847368 846 0
1017849198 847 0
1017899288 848 0
1017908078 849 0
1017909308 850 0
1017971918 851 0
1017997698 852 0
1018001958 853 0
1018008638 854 0
1018013738 855 0
1018040418 856 0
1018040648 857 0
1018073958 858 0
1018125368 859 0
1018148368 860 0
1018176008 861 0
1018182808 862 0
1018246808 863 0
1018300288 864 0
1018319908 865 0
1018353768 866 0
1018357048 867 0
1018366878 868 0
1018372848 869 0
1018412958 870 0
1018421728 871 0
1018437688 872 1
1018462188 873 0
1018470848 874 0
1018498268 875 1
1018532408 876 0
1018558328 877 0
1018571588 878 0
1018572548 879 0
1018582678 880 0
1018614888 881 0
1018671358 882 0
1018705508 883 0
1018706558 884 0
1018739768 885 0
1018745638 886 0
1018780748 887 0
1018782178 888 0
1018797728 889 0
1018806788 890 0
1018806958 891 0
1018816708 892 0
1018838708 893 0
1018850068 894 0
1018889498 895 0
1018907888 896 0
1018929668 897 0
1018955058 898 0
1018978038 899 0
1018989778 900 0
1019001748 901 0
1019032598 902 1
1019045488 903 0
1019046258 904 0
1019057868 905 0
1019097068 906 0
1019108208 907 0
1019121808 908 0
1019123688 909 0
1019139028 910 0
1019140508 911 0
1019149448 912 0
1019157248 913 0
1019185878 914 0
1019217328 915 0
1019251268 916 0
1019290308 917 0
1019307768 918 0
1019320348 919 0
1019339388 920 0
1019342528 921 0
1019347558 922 0
1019363908 923 0
1019378228 924 0
1019404068 925 1
1019404888 926 -10
1019417788 927 0
1019432008 928 0
1019440788 929 0
1019451368 930 0
1019466988 931 0
1019500388 932 0
1019528388 933 0
1019578098 934 0
1019584768 935 0
1019638798 936 0
1019640958 937 0
1019668108 938 1
1019680748 939 0
1019692658 940 0
1019698578 941 0
1019747708 942 0
1019763988 943 0
1019786878 944 0
1019838408 945 -10
1019853948 946 0
1019927518 947 0
1019956288 948 0
1019978948 949 0
1020003798 950 0
1020026808 951 0
1020063888 952 0
1020080908 953 0
1020133628 954 0
1020142688 955 0
1020161168 956 0
1020194088 957 0
1020202688 958 0
1020204038 959 0
1020204998 960 0
1020213448 961 0
1020214828 962 0
1020291938 963 0
1020332008 964 0
1020339228 965 0
1020373198 966 0
1020455388 967 0
1020556068 968 -10
1020583918 969 0
1020614228 970 0
1020621588 971 0
1020622808 972 0
1020647278 973 0
1020659688 974 0
1020674368 975 0
1020710258 976 0
1020773838 977 0
1020776428 978 0
1020779538 979 0
1020819928 980 0
1020859008 981 0
1020893008 982 0
1020917988 983 -10
1020968778 984 0
1020973378 985 0
1020996438 986 0
1021002968 987 0
1021045678 988 0
1021046328 989 0
1021062948 990 0
1021071448 991 0
1021090928 992 0
1021108748 993 0
1021131388 994 0
1021187328 995 0
1021215948 996 0
1021230758 997 0
1021248068 998 0
1021284728 999 0
1021308508 1000 0
1021327298 1001 0
1021335128 1002 0
1021354768 1003 0
1021393688 1004 0
1021449288 1005 0
1021457738 1006 0
1021475478 1007 0
1021498128 1008 0
1021501288 1009 1
1021564928 1010 0
1021583528 1011 0
1021592888 1012 1
1021593948 1013 0
1021607088 1014 1
1021621888 1015 0
1021624828 1016 0
1021629508 1017 0
1021652588 1018 0
1021664438 1019 0
1021676048 1020 0
1021685818 1021 0
1021687208 1022 0
1021697948 1023 0
1021708608 1024 0
1021717048 1025 0
1021720468 1026 0
1021759238 1027 0
1021762588 1028 0
1021771028 1029 0
1021777888 1030 0
1021829308 1031 0
1021833608 1032 1
1021846368 1033 0
1021855648 1034 0
1021868588 1035 0
1021893248 1036 0
1021899368 1037 0
1021902318 1038 0
1021903468 1039 0
1021904588 1040 0
1021914868 1041 0
1021940268 1042 -10
1021956258 1043 0
1021957808 1044 0
1021963348 1045 0
1021981588 1046 0
1022025448 1047 0
1022033988 1048 0
1022038878 1049 0
1022085808 1050 0
1022291478 1051 0
1022357008 1052 0
1022425738 1053 0
1022437198 1054 0
1022483348 1055 0
1022506818 1056 0
1022512828 1057 0
1022543908 1058 0
1022573628 1059 0
1022601228 1060 0
1022628928 1061 0
1022656468 1062 0
1022657738 1063 0
1022661368 1064 0
1022679238 1065 0
1022682828 1066 0
1022688578 1067 0
1022691698 1068 0
1022725468 1069 0
1022740618 1070 0
1022752888 1071 0
1022811108 1072 0
1022821368 1073 1
1022824268 1074 0
1022827468 1075 0
1022828358 1076 0
1022866918 1077 0
1022890808 1078 0
1022983568 1079 0
1022996598 1080 0
1022999228 1081 0
1023022088 1082 0
1023024708 1083 0
1023052088 1084 0
1023094398 1085 0
1023110408 1086 0
1023146628 1087 0
1023173948 1088 0
1023179348 1089 0
1023239778 1090 0
1023276368 1091 0
1023292898 1092 0
1023295268 1093 0
1023371308 1094 0
1023422928 1095 0
1023426198 1096 0
1023443828 1097 0
1023471018 1098 0
1023480068 1099 1
1023496948 1100 0
1023564608 1101 0
1023579248 1102 0
1023679438 1103 0
1023691108 1104 0
1023735538 1105 0
1023795228 1106 0
1023849348 1107 0
1023853428 1108 0
1023860968 1109 0
1023874488 1110 0
1023887828 1111 1
1023931138 1112 0
1023948888 1113 0
1023962538 1114 0
1024017538 1115 0
1024079208 1116 0
1024095088 1117 0
1024101748 1118 0
1024105858 1119 0
1024126108 1120 0
1024127008 1121 0
1024180508 1122 0
1024184688 1123 0
1024230548 1124 0
1024254868 1125 0
1024256168 1126 0
1024274308 1127 0
1024308838 1128 0
1024321528 1129 0
1024342698 1130 0
1024361568 1131 0
1024376508 1132 0
1024379728 1133 0
1024427648 1134 0
1024434688 1135 0
1024462148 1136 0
1024508288 1137 0
1024548388 1138 0
1024556428 1139 1
1024608888 1140 0
1024609828 1141 0
1024632688 1142 0
1024645888 1143 0
1024706728 1144 -10
1024754728 1145 0
1024860908 1146 0
1024880108 1147 0
1024988288 1148 0
1025043888 1149 0
1025130608 1150 0
1025133588 1151 0
1025138688 1152 0
1025145768 1153 0
1025173888 1154 0
1025179868 1155 0
1025228488 1156 0
1025235468 1157 0
1025262228 1158 0
1025318388 1159 0
1025333268 1160 0
1025333348 1161 0
1025355068 1162 0
1025373628 1163 -10
1025395548 1164 0
1025418848 1165 0
1025424008 1166 0
1025429768 1167 0
1025442108 1168 0
1025458828 1169 0
1025466968 1170 0
1025509928 1171 0
1025522488 1172 0
1025535148 1173 -10
1025551088 1174 0
1025574448 1175 0
1025635368 1176 0
1025659518 1177 0
1025717718 1178 0
1025724048 1179 0
1025729768 1180 0
1025773118 1181 0
1025791238 1182 0
1025806538 1183 0
1025826588 1184 0
1025829878 1185 0
1025869578 1186 0
1025874308 1187 0
1025876798 1188 0
1025899928 1189 0
1025928128 1190 0
1025930948 1191 0
1025992668 1192 0
1026002158 1193 0
1026002588 1194 0
1026019678 1195 0
1026062228 1196 0
1026076288 1197 0
1026079668 1198 0
1026090838 1199 0
1026133408 1200 0
1026146838 1201 0
1026177598 1202 0
1026217798 1203 0
1026227668 1204 0
1026260118 1205 0
1026345108 1206 0
1026374458 1207 0
1026382768 1208 0
1026402638 1209 0
1026419018 1210 0
1026442248 1211 0
1026493008 1212 0
1026496968 1213 0
1026524308 1214 0
1026543658 1215 0
1026585328 1216 0
1026623908 1217 0
1026662668 1218 0
1026687628 1219 0
1026704268 1220 0
1026713898 1221 0
1026786528 1222 0
1026789958 1223 0
1026803668 1224 0
1026827198 1225 0
1026848608 1226 0
1026880168 1227 0
1026915138 1228 0
1026929428 1229 0
1026957228 1230 0
1026998368 1231 0
1027001168 1232 0
1027021978 1233 0
1027100398 1234 -10
1027103528 1235 0
1027105918 1236 0
1027146388 1237 0
1027163748 1238 0
1027176448 1239 1
1027207388 1240 0
1027264568 1241 0
1027407098 1242 0
1027425368 1243 0
1027445508 1244 0
1027471018 1245 0
1027507038 1246 0
1027529588 1247 0
1027531168 1248 0
1027533068 1249 0
1027542748 1250 0
1027550428 1251 0
1027589088 1252 0
1027654228 1253 0
1027672688 1254 0
1027688968 1255 0
1027698768 1256 0
1027756968 1257 0
1027810608 1258 0
1027890028 1259 0
1027895508 1260 0
1027923008 1261 0
1027981528 1262 0
1027992828 1263 0
1028030128 1264 0
1028058948 1265 0
1028073708 1266 0
1028096808 1267 0
1028102168 1268 0
1028103708 1269 0
1028142768 1270 0
1028162708 1271 0
1028191788 1272 0
1028206188 1273 0
1028222748 1274 0
1028351028 1275 0
1028388328 1276 0
1028406388 1277 0
1028522928 1278 0
1028523408 1279 0
1028547668 1280 0
1028550568 1281 0
1028578948 1282 0
1028589148 1283 0
1028724528 1284 0
1028736428 1285 0
1028791608 1286 0
1028798648 1287 1
1028814608 1288 0
1028842548 1289 0
1028849468 1290 1
1028875428 1291 0
1028886728 1292 0
1028945708 1293 1
1028957968 1294 0
1028966388 1295 0
1028975508 1296 0
1028977648 1297 0
1029030288 1298 0
1029119308 1299 0
1029132178 1300 0
1029168618 1301 0
1029170738 1302 0
1029180508 1303 0
1029183908 1304 1
1029203208 1305 0
1029213018 1306 0
1029247788 1307 0
1029266968 1308 0
1029268668 1309 0
1029277918 1310 0
1029284638 1311 0
1029293098 1312 0
1029298208 1313 0
1029309038 1314 0
1029349808 1315 0
1029355308 1316 0
1029365688 1317 0
1029459488 1318 0
1029467868 1319 0
1029469928 1320 0
1029480048 1321 0
1029495278 1322 0
1029497608 1323 0
1029528928 1324 0
1029532968 1325 1
1029536898 1326 0
1029539138 1327 0
1029552088 1328 0
1029592148 1329 0
1029691418 1330 0
1029716878 1331 0
1029725628 1332 0
1029735818 1333 0
1029755908 1334 0
1029755948 1335 0
1029767928 1336 0
1029776228 1337 0
1029818638 1338 0
1029833948 1339 0
1029846418 1340 0
1029848048 1341 0
1029861618 1342 0
1029874128 1343 0
1029890508 1344 0
1029907548 1345 0
1029916698 1346 0
1029982028 1347 0
1029999638 1348 0
1030076368 1349 0
1030088818 1350 0
1030159278 1351 0
1030162948 1352 0
1030191268 1353 0
1030227688 1354 0
1030278568 1355 0
1030297518 1356 0
1030307718 1357 0
1030325388 1358 0
1030341568 1359 0
1030379258 1360 0
1030391398 1361 0
1030423378 1362 0
1030459668 1363 0
1030467308 1364 0
1030511878 1365 0
1030526488 1366 0
1030554208 1367 0
1030562818 1368 0
1030587668 1369 0
1030622508 1370 0
1030675728 1371 0
1030730168 1372 0
1030783868 1373 0
1030844238 1374 0
1030851408 1375 0
1030860438 1376 0
1030872908 1377 0
1030896358 1378 0
1030898128 1379 0
1030911038 1380 0
1030925208 1381 0
1030925938 1382 0
1030926968 1383 0
1030969968 1384 0
1030973648 1385 0
1030982098 1386 0
1031035038 1387 0
1031051148 1388 0
1031054658 1389 0
1031068978 1390 1
1031079008 1391 0
1031128948 1392 0
1031136448 1393 0
1031170708 1394 0
1031176148 1395 0
1031201478 1396 0
1031220508 1397 0
1031259968 1398 0
1031280008 1399 0
1031309898 1400 0
1031369648 1401 0
1031370628 1402 0
1031371228 1403 0
1031422698 1404 0
1031429108 1405 1
1031448768 1406 0
1031449428 1407 0
1031495268 1408 0
1031530168 1409 0
1031625468 1410 0
1031651568 1411 0
1031671408 1412 0
1031676688 1413 0
1031682688 1414 0
1031682728 1415 0
1031738368 1416 0
1031741788 1417 0
1031757328 1418 0
1031769368 1419 0
1031770008 1420 0
1031798108 1421 0
1031808308 1422 0
1031826508 1423 0
1031834188 1424 0
1031852388 1425 1
1031902368 1426 0
1031909708 1427 0
1031995608 1428 0
1031998428 1429 0
1032074508 1430 0
1032103868 1431 0
1032135828 1432 0
1032148828 1433 0
1032183408 1434 0
1032255848 1435 0
1032275628 1436 0
1032349808 1437 0
1032357588 1438 0
1032397528 1439 0
1032456008 1440 0
1032472228 1441 0
1032539288 1442 0
1032544948 1443 0
1032549808 1444 0
1032603528 1445 0
1032631548 1446 0
1032658588 1447 0
1032704368 1448 0
1032737048 1449 0
1032894668 1450 0
1032897468 1451 0
1032947128 1452 0
1032961688 1453 0
1032990788 1454 0
1033008988 1455 0
1033032908 1456 0
1033060768 1457 0
1033067568 1458 0
1033068528 1459 0
1033145648 1460 0
1033212468 1461 0
1033286988 1462 0
1033299068 1463 0
1033299608 1464 0
1033304688 1465 0
1033321848 1466 0
1033396308 1467 0
1033423988 1468 0
1033447238 1469 0
1033455428 1470 0
1033456238 1471 1
1033457278 1472 0
1033493128 1473 0
1033522708 1474 0
1033536288 1475 0
1033551658 1476 0
1033568628 1477 0
1033569378 1478 0
1033620598 1479 0
1033621008 1480 0
1033680388 1481 0
1033692408 1482 0
1033757338 1483 0
1033768628 1484 0
1033769548 1485 0
1033837188 1486 0
1033847498 1487 0
1033870128 1488 0
1033967188 1489 0
1033972998 1490 0
1033973238 1491 0
